"ORDEN_V"	"CPRO"	"CMUN"	"TIPO_VIV"	"TENEN_VIV"	"RT_imp"	"SUPERF"	"PLANTAS_sr"	"PLANTAS_br"	"TIPO_EDIF"	"ANOCO"	"TAM_HOG_5"
1303218	29	038	0			33	1	0	1	2003	
1303232	29	067	1	2	0	76	8	1	3	1975	1
1303234	29	069	0			159	5	0	3	1994	
1303242	29	075	1	4	1	28	1	0	3	1999	1
1303252	29	038	1	2	0	86	6	0	3	2008	3
1303346	29	094	1	4	1	46	4	0	3	1970	1
1303420	29	901	1	2	0	115	5	0	3	1978	3
1303429	29	993	1	2	0	101	1	0	1	1970	2
1303436	29	025	1	3	1	89	1	0	3	1993	3
1303451	29	070	1	2	1	123	1	0	1	1996	1
1303459	29	067	0			60	3	0	3	1955	
1303489	29	051	1	2	1	60	3	0	3	1971	3
1303495	29	067	1	2	0	71	10	0	3	1967	3
1303522	29	067	1	2	0	77	10	0	3	1969	1
1303595	29	069	1	4	0	132	9	0	3	2004	1
1303646	29	067	1	3	1	75	5	0	3	1958	1
1303665	29	068	0			80	5	0	3	1986	
1303679	29	067	1	2	0	59	10	0	3	1972	1
1303707	29	051	1	2	1	85	4	1	3	1983	5
1303720	29	054	1	2	0	72	7	0	3	1989	3
1303757	29	067	1	2	0	83	7	0	3	2001	5
1303771	29	067	1	2	0	99	4	0	3	1997	3
1303790	29	075	0			70	6	0	3	2003	
1303856	29	054	0			59	7	0	3	1983	
1303922	29	067	1	2	0	119	9	0	3	2009	4
1303927	29	067	1	2	0	82	8	0	3	2000	4
1303996	29	067	1	2	0	44	7	0	3	2006	5
1304032	29	067	0			26	1	0	1		
1304141	29	067	1	4	0	130	2	0	2	2005	4
1304195	29	054	0			52	8	2	3	2002	
1304247	29	051	1	2	0	67	4	0	3	1975	4
1304262	29	067	1	2	0	67	2	0	2	1968	2
1304292	29	008	1	4	1	125	2	0	1	1977	1
1304306	29	094	1	2	1	221	1	0	1	2003	3
1304334	29	070	1	2	0	70	1	0	1	1950	1
1304355	29	025	1	2	1	140	1	0	3	1988	1
1304361	29	993	1	2	0	345	2	0	1	1998	5
1304381	29	067	0			116	10	0	3	1982	
1304429	29	051	0			104	2	0	1	2011	
1304430	29	054	0			50	7	0	3	1973	
1304436	29	051	1	2	0	68	6	0	3	1968	3
1304466	29	070	0			45	3	0	3	1984	
1304509	29	051	1	2	0	89	6	0	3	1981	2
1304510	29	038	1	2	0	76	2	0	3	2004	3
1304554	29	067	1	2	1	102	10	0	3	1968	1
1304578	29	901	0			123	6	0	3	2003	
1304589	29	067	1	3	0	62	5	0	3	1970	2
1304602	29	051	1	2	0	76	6	0	3	2002	2
1304622	29	094	0			99	2	0	1	2019	
1304653	29	067	1	2	1	32	5	0	3	1962	4
1304660	29	067	0			60	7	0	3	1998	
1304691	29	067	0			41	5	0	3	1965	
1304694	29	091	0			85	3	0	3	2006	
1304712	29	067	0			110	9	0	3	1964	
1304757	29	070	1	2	1	49	4	0	3	1998	3
1304805	29	992	1	2	0	211	3	0	2	1980	3
1304817	29	051	0			133	3	2	3	2006	
1304863	29	067	0			112	2	0	1	1945	
1304879	29	067	1	3	1	38	5	0	3	1965	4
1304930	29	067	1	2	0	63	10	0	3	1974	4
1304937	29	070	1	3	1	67	5	0	3	2000	3
1304956	29	069	0			90	1	0	1	1996	
1304996	29	038	1	3	1				4		1
1305026	29	069	0			149	2	0	1	1970	
1305080	29	901	1	2	1	42	6	0	3	1989	2
1305093	29	069	1	2	0	107	4	0	3	2000	4
1305123	29	993	1	2	0	68	2	0	3	2006	3
1305135	29	094	1	3	1	51	5	0	3	1970	2
1305160	29	054	0			39	2	0	3	2000	
1305162	29	901	0			41	2	0	3	1963	
1305186	29	067	1	2	0	103	8	0	3	1969	4
1305206	29	025	1	2	0	66	3	0	3	1982	3
1305222	29	991	0			75	1	0	1	1966	
1305226	29	069	1	4	1	172			3	1991	4
1305278	29	993	1	4	1	81	4	0	3	2007	4
1305309	29	082	1	4	1	74	4	1	3	2001	1
1305327	29	054	1	2	0	87	2	0	3	1988	3
1305338	29	067	1	2	0	55	4	0	3	1983	2
1305344	29	067	1	2	0	129	1	0	1	1936	2
1305350	29	067	1	2	0	104	2	0	3	1988	2
1305367	29	067	1	2	0	66	2	0	2		4
1305372	29	067	1	3	1	91	7	0	3	1991	5
1305393	29	075	0			73	1	0	3	1994	
1305402	29	094	0			30	10	0	3	1975	
1305427	29	992	1	2	0	114	1	0	3	1993	4
1305492	29	069	1	2	0	115	7	0	3	2005	4
1305544	29	067	1	3	1	43	5	0	3	1962	4
1305644	29	067	1	2	0	71	8	0	3	1975	1
1305649	29	992	1	3	1	89	1	0	1	2001	5
1305657	29	015	1	2	0	130	1	0	1		2
1305705	29	084	1	2	0	94	4	0	3	1980	2
1305719	29	901	1	4	1	52	3	0	3	2002	1
1305724	29	067	1	4	1	97	10	0	3	1975	2
1305806	29	051	0			41	4	1	3	1967	
1305831	29	070	1	2	0	102	3	0	3	1988	2
1305848	29	067	1	3	1	105	8	0	3	1969	2
1305883	29	067	0			67	10	0	3	1975	
1305890	29	069	0			135	7	1	3	1997	
1305921	29	007	1	2	0	166	1	0	1	2012	4
1305971	29	094	1	3	1	45	1	0	1	1960	2
1306023	29	067	1	3	1	42	5	0	3	1965	3
1306036	29	091	0			33			3	1997	
1306097	29	069	0			133	5	0	3	2002	
1306099	29	070	1	3	1	69	4	0	3	2003	5
1306131	29	094	0			169	2	0	1	2008	
1306135	29	069	1	2	0	109	1	0	1	1974	4
1306211	29	069	1	4	1	123	5	0	3	2000	2
1306324	29	067	1	2	0	71	8	0	3	1963	2
1306330	29	007	1	2	0	72	3	0	3	2002	3
1306343	29	067	1	2	0	71	6	0	3	1900	2
1306396	29	067	1	4	1	84	8	0	3	2004	5
1306400	29	067	1	2	0	60	10	0	3	1978	2
1306405	29	069	1	3	1	147	1	0	3	1995	4
1306411	29	054	1	2	0	51	5	0	3	1970	3
1306413	29	069	1	3	1	38	9	0	3	1977	2
1306466	29	067	1	2	0	59	2	0	3	1944	4
1306476	29	069	0			123	7	1	3	1975	
1306506	29	901	0			46	7	0	3	1970	
1306587	29	094	1	2	0	102	1	0	1	1984	4
1306600	29	068	1	4	1	60	5	0	3	1987	3
1306625	29	094	1	2	0	91	2	0	3	2003	2
1306670	29	992	0			58	1	0	2		
1306684	29	069	1	2	1	141	5	0	3	1984	3
1306744	29	067	1	4	1	89	7	0	3	1992	5
1306775	29	067	1	2	0	72	10	0	3	1980	4
1306791	29	084	1	2	0	78	2	0	3	1995	3
1306798	29	025	1	2	1	58	4	0	3	2006	1
1306842	29	993	1	3	1	72	4	0	3	1980	2
1306871	29	991	0			158	1	0	1	1980	
1307000	29	067	0			36	7	0	3	1993	
1307002	29	008	1	2	0	105			3	2005	2
1307007	29	068	1	4	1	59	4	0	3	2006	3
1307109	29	042	1	2	0	134	1	0	1	1940	4
1307119	29	054	1	2	0	60	3	1	3	2003	4
1307150	29	067	0			75	2	0	3	2007	
1307174	29	008	1	2	1	264	2	0	1	1999	5
1307175	29	067	1	2	0	38	7	0	3	1978	4
1307178	29	069	0			80	3	0	3	2001	
1307240	29	070	1	3	0	52	4	0	3	2006	4
1307301	29	094	0			69	5	0	3	2003	
1307307	29	992	1	2	0	93	1	0	1	1974	2
1307334	29	094	1	2	0	59	4	0	3	2012	4
1307336	29	992	1	2	0	112	1	0	1	2000	4
1307398	29	042	0			106	1	0	1	2003	
1307412	29	067	0			73	5	0	3	1967	
1307488	29	993	1	2	0	94	3	0	3	1990	1
1307496	29	901	0			61	7	0	3	1970	
1307544	29	054	1	4	0	76	10	0	3	1970	1
1307586	29	069	0			77	9	1	3	1975	
1307592	29	993	1	2	0	113	1	0	1	1989	5
1307597	29	069	1	3	1	163	3	0	3	2005	2
1307611	29	992	1	2	0	98	4	0	3	2005	2
1307630	29	067	1	2	0	167	1	0	1	1986	3
1307664	29	991	1	4	1	34	1	0	1	1900	1
1307683	29	084	0			60	1	0	1	1957	
1307743	29	069	0			420	1	0	1	2011	
1307783	29	067	0			97	7	0	3	1986	
1307817	29	084	1	2	1	65	1	0	2	1957	3
1307830	29	993	1	4	1	65	6	0	3	1977	2
1307853	29	067	1	2	0	85	6	0	3	1994	4
1307863	29	992	1	2	0	118	1	0	1	1981	4
1307919	29	993	1	2	1	114	1	0	1	2000	1
1307956	29	067	1	4	0	91	10	0	3	1983	1
1307998	29	084	1	2	1	94	7	1	3	1988	2
1308011	29	091	0			44	9	0	3	1980	
1308063	29	015	1	2	0	172	6	0	3	2007	2
1308078	29	025	0			38	10	2	3	1975	
1308109	29	069	0			70	5	0	3	2000	
1308146	29	067	1	2	0	61	3	0	3	2003	1
1308151	29	991	0			43	2	0	1	1935	
1308168	29	054	0			69	3	0	3	2002	
1308248	29	082	1	3	1	72	5	0	3	2003	1
1308304	29	069	1	2	0	65	5	0	3	1965	2
1308311	29	091	1	2	0	91	3	0	3	1981	2
1308324	29	067	1	2	0	106	5	0	3	1990	4
1308363	29	094	1	2	1	62	5	0	3	1999	1
1308376	29	070	0			59	5	0	3	2002	
1308410	29	070	0			67	4	0	3	1985	
1308429	29	901	1	3	1	93			3	1991	5
1308468	29	025	0			66	4	0	3	2005	
1308475	29	067	1	2	1	56	6	0	3	1968	4
1308481	29	070	0			182	1	0	1	1981	
1308535	29	054	0			41	10	1	3	2005	
1308567	29	067	1	2	1	75	4	0	3	1998	2
1308613	29	069	0			159	4	0	3	2019	
1308650	29	008	1	3	1	201	1	0	2	1978	4
1308672	29	992	1	2	0	27	4	0	3	2007	1
1308680	29	015	1	4	1	99	4	0	3	2003	1
1308689	29	094	0			36	10	0	3	1985	
1308814	29	070	1	2	0	105	4	0	3	2003	3
1308843	29	992	1	4	1	53	1	0	1	1958	3
1308853	29	067	1	4	0	84	7	0	3	1969	2
1308854	29	067	1	4	1	167	2	0	2	1989	1
1308870	29	067	1	2	0	76	10	0	3	1971	3
1308904	29	070	1	3	1	81	5	0	3	2007	1
1308909	29	067	1	2	0	76	10	0	3	1979	1
1308934	29	067	0			98	5	0	3	1990	
1309001	29	992	1	2	1	121	1	0	1	1998	1
1309010	29	067	1	2	0	70	10	0	3	1974	2
1309042	29	091	0			38	9	1	3	1978	
1309068	29	084	1	3	0	90	4	0	3	1950	1
1309079	29	082	0			77	4	0	3	2007	
1309097	29	067	1	2	0	114	4	0	3	1968	2
1309099	29	054	1	3	1	27	1	0	3	1978	1
1309136	29	901	0			54	3	1	3	1962	
1309143	29	069	0			97	6	0	3	2000	
1309146	29	067	1	3	0	118	1	0	1	1979	3
1309161	29	992	0			32	1	0	1	1990	
1309188	29	069	1	2	0	93	5	0	3	2005	4
1309208	29	992	1	2	1	564	1	1	1	2003	3
1309212	29	991	1	2	0	87	1	0	1	1995	2
1309250	29	067	1	2	0	115	10	0	3	1967	1
1309284	29	012	1	2	0	103	2	0	1	2012	1
1309301	29	067	1	3	0	32	5	0	3	2010	1
1309353	29	068	0			117	3	0	3	1989	
1309362	29	069	1	2	1	152	2	0	1	1984	4
1309371	29	068	0			156	1	0	1	1972	
1309377	29	067	1	2	0	67	10	0	3	1983	3
1309397	29	992	0			256	1	0	1	1950	
1309406	29	070	1	2	0	41	4	1	3	1988	1
1309421	29	992	0			47	1	0	1	1956	
1309458	29	069	0			123	1	0	1	1983	
1309474	29	082	1	2	0	64	4	0	3	1979	3
1309493	29	067	0			60	8	0	3	2008	
1309518	29	067	1	2	0	39	8	0	3	1974	3
1309559	29	054	0			38	4	0	3	1968	
1309589	29	069	1	2	1	65	4	0	3	1999	2
1309596	29	069	1	2	0	78	6	0	3	1997	1
1309624	29	993	0			89	3	0	3	2005	
1309632	29	069	1	2	1	100	7	0	3	2002	2
1309641	29	901	0			27	10	0	3	1970	
1309704	29	008	1	2	0	171	2	0	1	1992	4
1309723	29	067	0			87	8	0	3	1965	
1309724	29	993	0			40	1	0	1	1942	
1309769	29	067	1	2	0	56	7	0	3	1966	2
1309797	29	069	0			81	4	0	3	2002	
1309818	29	051	0			36	1	0	2	1980	
1309843	29	070	0			76	4	0	3	2007	
1309864	29	901	1	3	1	21	10	0	3	1963	2
1309866	29	992	1	2	0	86	1	0	1	1920	3
1309886	29	051	1	2	1	93	3	1	3	1989	1
1309919	29	067	1	2	0	104	8	0	3	2001	4
1309978	29	051	1	2	1	83	4	0	3	2006	1
1309980	29	082	1	2	0	111	1	0	1	1986	5
1309992	29	067	1	2	0	51	6	0	3	1995	3
1310026	29	054	0			43	1	0	1	1972	
1310044	29	069	0			140	4	0	3	2019	
1310051	29	067	0			97	4	0	3	2020	
1310089	29	069	0			95	4	0	3	2004	
1310119	29	091	0			43	4	0	3	2007	
1310162	29	067	1	4	1	101	4	0	3	1959	2
1310212	29	068	0			50	6	0	3	1979	
1310235	29	993	0			99	3	0	3	2006	
1310249	29	069	0			132	2	0	3	2001	
1310260	29	069	0			126	3	0	3	2004	
1310273	29	054	1	2	0	75	10	0	3	1982	2
1310277	29	067	1	4	1	82	5	0	3	1991	1
1310339	29	067	1	2	0	72	3	1	3	1975	1
1310358	29	067	1	4	0	99	9	0	3	1976	1
1310394	29	067	1	2	0	88	7	0	3	1990	1
1310432	29	025	1	3	1	111	4	0	3	2001	4
1310448	29	069	0			85	2	2	3	1984	
1310470	29	992	0			25	1	0	2	2003	
1310525	29	067	1	2	0	82	7	0	3	1986	4
1310583	29	025	1	3	1	65	2	0	2	1993	2
1310585	29	069	0			65	5	0	3	2000	
1310630	29	070	0			54	1	0	3	2003	
1310662	29	051	1	2	1	35	2	0	3	1988	1
1310714	29	069	0			124	8	0	3	1999	
1310787	29	067	1	2	0	114	1	0	1	1973	5
1310789	29	901	1	2	1	94	4	0	3	2006	2
1310823	29	054	1	2	0	106	2	0	3	2004	3
1310886	29	051	0			104	3	0	3	1988	
1310903	29	008	1	3	1	148	1	0	2	1991	4
1310922	29	067	1	2	0	79	10	0	3	1977	4
1310969	29	069	0			89	5	0	3	2017	
1311018	29	067	1	2	0	65	8	0	3	2006	2
1311026	29	069	1	3	1	122	7	0	3	1974	2
1311028	29	054	0			81	3	0	3	2005	
1311043	29	007	1	2	0	142	1	0	1	2000	3
1311044	29	054	1	4	0	33	3	0	3	1989	1
1311092	29	082	1	2	1	61	5	0	3	2008	1
1311169	29	068	0			67	6	1	3	2004	
1311193	29	067	1	3	0	74	10	0	3	1977	2
1311196	29	015	0			70	5	0	3	2009	
1311227	29	069	0			100	7	0	3	1975	
1311237	29	094	1	4	1	63	4	0	3	1997	2
1311253	29	051	1	2	0	58	4	0	3	2004	3
1311277	29	025	0			56	8	0	3	1969	
1311285	29	042	1	4	1	74	4	0	3	1975	3
1311343	29	082	1	2	0	119	4	0	3	2009	3
1311369	29	067	1	2	0	41	5	0	3	2001	1
1311412	29	992	1	4	1	240	1	0	1		2
1311425	29	069	1	3	1	75	6	0	3	1987	1
1311428	29	067	1	2	1	99	6	0	3	1988	1
1311512	29	067	1	4	0	67	5	0	3	1965	3
1311517	29	069	0			72	4	0	3	2000	
1311518	29	069	1	2	0	80	8	0	3	2002	3
1311539	29	075	0			33	1	0	1	1986	
1311621	29	070	1	2	1	81	3	0	3	2001	1
1311642	29	067	1	2	1	1000	1	0		1987	3
1311649	29	054	1	2	1	46	9	0	3	1980	2
1311654	29	025	1	2	1						2
1311660	29	025	1	2	0	94	4	0	3	2009	2
1311724	29	082	0			72	4	0	3	1987	
1311795	29	067	1	2	0	77	7	0	3	1972	4
1311808	29	070	1	2	1	94	3	0	3	2004	1
1311812	29	992	1	2	0	127	1	0	1	1942	1
1311818	29	069	1	2	0	128	1	0	3	1990	3
1311899	29	015	1	2	1	154	3	0	2	1960	5
1311919	29	075	0			61	6	1	3	1979	
1311940	29	067	1	2	0	46	4	0	3	1961	3
1311954	29	094	0			67	3	0	3	1985	
1311971	29	991	0			122	1	0	2	1935	
1311989	29	069	0			84	4	0	3	2000	
1311999	29	992	1	2	1	99	2	0	1	2005	1
1312013	29	025	0			37	10	0	3	1973	
1312019	29	991	0			45	1	0	1		
1312065	29	007	1	2	1	76	3	0	3	2008	4
1312087	29	075	1	2	1	115	1	0	1	1960	1
1312138	29	091	0			41	2	0	3	1981	
1312178	29	094	0			100	2	0	3	2006	
1312233	29	993	1	2	1	317	2	0	1	1995	2
1312242	29	067	1	3	1	66	9	0	3	1975	4
1312276	29	067	1	2	0	88	2	0	3	2002	3
1312330	29	067	1	2	1	77	10	0	3	1975	1
1312331	29	054	1	2	0	86	6	0	3	2002	1
1312332	29	067	1	2	0	114	8	0	3	2008	3
1312366	29	069	1	3	1	75	2	0	3	1971	2
1312374	29	094	1	2	0	86	1	0	3	1989	4
1312380	29	067	1	2	0	108	1	0	1	1973	4
1312385	29	992	0			58	1	0	1	1936	
1312426	29	075	1	2	0	58	7	0	3	2005	4
1312438	29	067	1	2	0	74	4	0	3	2017	1
1312441	29	069	1	2	0	58	5	0	3	1967	4
1312476	29	068	1	4	1	122	3	0	3	2005	1
1312504	29	992	1	2	1	75	2	0	1	1982	3
1312632	29	082	0			83	10	0	3	1975	
1312638	29	992	1	2	1	129	1	0	1		1
1312690	29	070	1	2	0	89	3	1	3	2005	2
1312695	29	082	1	2	0	64	1	0	1	1964	3
1312698	29	008	1	4	0	93	4	0	3	1980	2
1312706	29	067	0			77	2	0	3	1960	
1312717	29	051	0			45	2	0	1	1955	
1312746	29	067	1	2	0	199	1	0	1	1980	3
1312775	29	025	0			94	3	0	3	2008	
1312782	29	069	1	2	0	70	7	0	3	1975	1
1312784	29	068	0			51	4	0	3	1999	
1312832	29	070	0			65	4	0	3	1984	
1312837	29	067	1	2	0	115	2	0	3	2019	5
1312845	29	007	1	2	0	139	2	1	3	2004	4
1312865	29	069	0			93	5	1	3	2008	
1312879	29	901	1	2	0	85	2	0	3	1985	3
1312925	29	025	1	4	1	57	10	0	3	1988	3
1312951	29	067	1	2	0	74	10	0	3	1972	3
1313039	29	070	0			53	3	0	3	1988	
1313050	29	991	0			39	1	0	1		
1313053	29	069	0			94	5	0	3	2000	
1313066	29	067	1	2	0	91	8	0	3	1975	2
1313081	29	069	1	2	1	70	6	0	3	1996	2
1313170	29	992	0			138	1	0	1	1998	
1313230	29	901	1	4	1	44	5	0	3	1988	3
1313291	29	082	0			149	3	0	3	2005	
1313304	29	993	1	2	1	80	1	0	1	1970	3
1313311	29	075	0			99	1	0	1	1984	
1313330	29	067	1	2	0	84	7	0	3	1987	3
1313334	29	069	1	2	1	118	8	0	3	1996	1
1313351	29	901	1	2	0	36	10	2	3	1980	1
1313352	29	070	1	2	0	93	1	0	2	1984	1
1313400	29	094	1	2	0	65	5	0	3	2008	3
1313421	29	007	1	2	0	70	1	0	1	2000	4
1313510	29	067	1	2	0	92	8	0	3	1990	4
1313520	29	075	1	3	1	41	7	0	3	1974	2
1313521	29	051	1	2	0	129	1	0	3	2001	4
1313530	29	901	1	2	0	56	7	0	3	1968	1
1313552	29	992	1	2	1	124	1	0	1	2008	2
1313572	29	993	1	3	1	67	2	0	1	2004	5
1313587	29	991	0			38	1	0	1		
1313588	29	054	1	3	1	144	1	0	1	1983	2
1313601	29	025	0			149	1	0	1	1984	
1313614	29	067	1	2	1	36	7	0	3	2003	1
1313644	29	067	1	2	1	85	5	0	3	1994	3
1313668	29	992	1	2	0	105	3	2	3	1995	1
1313727	29	075	0			39	5	0	3	1974	
1313746	29	069	0			143	4	0	3	2000	
1313753	29	015	1	2	1				3	2000	3
1313778	29	069	0			30	10	2	3	1973	
1313787	29	015	1	2	0	94	1	0	1	1970	3
1313794	29	067	1	2	0	75	9	0	3	1966	2
1313824	29	992	1	2	0	127	1	0	2	1960	3
1313863	29	992	1	2	0	58	1	0	1	1948	2
1313898	29	067	1	3	1	58	3	0	3	1965	1
1313918	29	084	0			74	3	0	3	1985	
1313944	29	069	1	2	1	96	4	0	3	1990	2
1313949	29	070	1	2	1	70	3	0	3	1999	4
1313979	29	070	1	2	1	114	5	0	3	2018	4
1313984	29	025	1	2	1	60	4	0	3	2005	4
1314074	29	067	1	2	1	65	9	0	3	1972	1
1314097	29	901	1	2	0	80	7	0	3	2003	3
1314150	29	992	1	4	0	241	1	0	1		2
1314175	29	067	1	2	0	68	5	0	3	1983	5
1314177	29	070	0			199	3	0	2	2008	
1314180	29	901	1	2	1	70	10	0	3	1987	3
1314210	29	991	0			65	1	0	1	1938	
1314232	29	075	0			198	1	1	1	2006	
1314234	29	992	0			183	1	0	1	1996	
1314237	29	993	1	2	0	58	2	0	1	1921	1
1314241	29	094	1	2	0	100	4	0	3	2003	3
1314244	29	015	1	2	0	99	4	0	3	1994	4
1314274	29	025	1	2	0	128	1	0	1	1982	5
1314389	29	067	1	4	0	72	6	0	3	2002	4
1314400	29	067	1	2	0	56	5	0	3	1963	1
1314410	29	054	1	4	1	143	4	0	3	1991	2
1314429	29	082	1	2	1	65	1	0	3	1991	4
1314463	29	067	1	2	0	60	10	0	3	1972	3
1314474	29	067	1	2	1	89	1	0	1	1930	2
1314510	29	901	0			63	2	0	3	2007	
1314524	29	067	1	2	0	174	1	0	1	1975	2
1314528	29	067	1	3	0	34	8	0	3	2009	1
1314559	29	901	1	2	0	64	7	0	3	1982	3
1314565	29	069	0			65	7	0	3	2007	
1314573	29	067	1	3	0	61	8	0	3	1978	1
1314575	29	025	0			62	6	0	3	2008	
1314597	29	993	1	2	0	108	1	0	1	1950	3
1314639	29	084	1	3	1	99	1	0	1	1920	4
1314641	29	051	0			89	5	0	3	1974	
1314665	29	067	1	2	0	75	8	0	3	1980	1
1314677	29	051	0			128	1	0	1	1988	
1314696	29	067	1	2	0	70	4	0	3	1997	2
1314705	29	067	1	2	1	69	8	0	3	1966	4
1314719	29	070	1	2	0	64	4	0	3	2007	1
1314757	29	069	0			89	4	0	3	2014	
1314762	29	992	1	2	1	103	1	0	1	1999	1
1314832	29	007	1	2	0	73	1	0	1	1960	2
1314857	29	067	1	3	1	71	3	2	3	2015	3
1314861	29	051	0			84	3	0	3	1996	
1314893	29	054	0			54	1	0	1	1972	
1314907	29	070	1	2	0	76			2	1970	2
1314950	29	992	0			78	1	0	1	1955	
1314966	29	069	1	2	1	71	5	0	3	1978	4
1314967	29	069	1	2	0	94	5	1	3	1998	5
1315013	29	091	0			27	10	0	3	1976	
1315015	29	069	0			60	10	1	3	1963	
1315023	29	042	1	3	1	77	5	0	3	1977	5
1315026	29	054	1	4	1	49	4	0	3	2006	1
1315049	29	094	0			46	10	0	3	1984	
1315146	29	992	0			41	2	0	2	1980	
1315158	29	067	1	2	0	99	1	0	1	1976	3
1315169	29	991	1	2	0	120	1	0	1		2
1315172	29	015	1	2	0	69	5	0	3	2001	4
1315207	29	094	0			75	5	0	3	1975	
1315217	29	992	0			87	4	0	3	2005	
1315221	29	901	1	2	0	104	6	0	3	1998	4
1315222	29	993	0			154	1	0	1	2005	
1315270	29	067	1	2	0	72	6	0	3	1992	2
1315295	29	025	1	3	0	117	1	0	3	2003	1
1315354	29	054	0			93	8	0	3	2000	
1315482	29	067	1	2	0	65	10	1	3	1968	3
1315519	29	015	0			114	3	0	2	1993	
1315570	29	070	0			265			1	1986	
1315604	29	012	1	2	1	75	1	0	1	1980	1
1315610	29	094	0			76	5	0	3	1970	
1315611	29	067	1	2	0	119	7	0	3	2000	2
1315669	29	991	1	2	0	111	1	0	1	1970	2
1315716	29	067	1	2	0	50	6	0	3	1964	2
1315767	29	069	0			74	6	0	3	2001	
1315771	29	068	0			34	5	0	3	2008	
1315795	29	069	0			32	10	1	3	1963	
1315822	29	051	1	2	0	63	8	0	3	1979	3
1315864	29	070	1	2	0	66	3	0	3	1999	1
1315879	29	067	0			58	9	0	3	1973	
1315898	29	070	0			68	4	2	3	1986	
1315900	29	025	0			39	10	0	3	1985	
1315910	29	069	1	2	1	31	5	1	3	1998	2
1315975	29	067	1	2	0	92	4	0	3	1900	1
1316015	29	015	1	2	0	81	3	0	3	1995	1
1316041	29	051	0			120	4	0	3	2008	
1316075	29	069	1	2	0	130	10	0	3	2000	2
1316077	29	067	0			73	1	0	1	1936	
1316138	29	067	1	2	0	68	7	0	3	1996	4
1316151	29	015	1	2	0	115	4	0	3	1982	3
1316175	29	067	0			41	8	0	3	1993	
1316217	29	094	1	2	1	86	7	0	3	2001	3
1316237	29	070	1	2	1	30	2	0	3	1986	2
1316275	29	051	0			76	1	0	1		
1316296	29	070	1	2	0	77	3	0	3	1989	5
1316322	29	992	1	2	1	57	2	0	2	1981	5
1316366	29	070	1	3	0	82	5	0	3	2003	2
1316368	29	067	0			67	8	0	3	2010	
1316387	29	069	1	2	0	52	9	2	3	1971	4
1316394	29	067	1	4	0	78	6	0	3	1977	2
1316423	29	042	0			36	1	0	3	1998	
1316426	29	067	1	4	0	41	6	0	3	1967	4
1316433	29	094	0			67	5	0	3	2003	
1316461	29	901	1	2	1	56	5	0	3	1973	4
1316550	29	992	0			80	2	0	1	1925	
1316554	29	051	1	2	1	152	4	0	3	2008	2
1316558	29	069	1	3	1	80	1	0	1	1965	3
1316624	29	051	1	2	0	117	1	0	3	1989	3
1316649	29	025	1	3	0	53	5	0	3	2005	1
1316654	29	091	1	2	1	80	1	0	1		4
1316660	29	067	1	2	0	71	7	0	3	1998	2
1316719	29	094	1	4	0	70	4	0	3	1973	1
1316764	29	070	1	2	0	58	7	0	3	2002	1
1316808	29	993	1	4	1	186	1	0	1	1980	2
1316809	29	069	1	2	1	85	8	0	3	2017	2
1316810	29	054	1	2	0	65	10	1	3	1978	1
1316842	29	993	0			231	1	0	1	1930	
1316876	29	067	1	2	0	66	5	0	3	1962	2
1316888	29	901	0			72	10	0	3	1972	
1316910	29	054	0			43	10	0	3	1975	
1316916	29	008	0			154	1	0	1	1996	
1316921	29	067	1	2	0	75	1	0	1	1943	2
1316943	29	082	1	2	0	114	1	0	2	1970	4
1316949	29	070	0			38	1	0	1	1982	
1316996	29	067	1	2	0	176	1	0	1	1977	2
1317065	29	067	1	2	0	75	7	0	3	1998	2
1317079	29	054	1	2	0	58	7	0	3	1998	4
1317089	29	012	1	2	0	96	1	0	1	1960	2
1317093	29	067	1	2	0	72	8	0	3	1975	1
1317104	29	070	0			104	1	0	1	1991	
1317109	29	993	1	2	1	180	1	0	1	2011	2
1317147	29	068	1	2	0	105	4	1	3	1990	1
1317158	29	008	1	2	1	85	3	0	2	2012	4
1317288	29	025	0			46	1	0	1	1960	
1317293	29	901	1	2	0	50	4	0	3	1964	2
1317320	29	992	0			72	2	0	1	2008	
1317345	29	067	1	3	1	70	5	0	3	1991	4
1317381	29	067	1	2	0	84	8	0	3	1963	1
1317401	29	051	0			154	3	0	3	2019	
1317423	29	992	1	2	1	140	1	0	1	1990	4
1317493	29	070	0			74	5	0	3	2004	
1317515	29	025	0			64	3	0	3	1988	
1317516	29	993	0			48	1	0	3	1985	
1317525	29	067	1	2	0	112	7	0	3	2001	4
1317536	29	082	0			74	3	2	3	2004	
1317540	29	054	1	2	0	128	2	0	3	2009	4
1317541	29	067	1	2	1	75	4	0	3	2003	3
1317552	29	993	1	2	0	90	2	0	1	2008	4
1317576	29	025	1	2	0	55	3	0	3	2000	1
1317616	29	901	1	2	0	101	2	0	3	1996	2
1317671	29	025	1	2	0	94	6	2	3	2001	3
1317690	29	091	1	2	1	51	1	0	1		1
1317723	29	901	1	4	0	120	1	0	3	1992	1
1317763	29	067	0			62	4	0	3	1951	
1317766	29	054	1	3	0	60	5	0	3	1983	4
1317797	29	068	1	2	0	80	6	0	3	2005	2
1317830	29	992	1	4	1	36	1	0	3	1982	3
1317838	29	068	0			67	4	0	3	2008	
1317852	29	054	1	2	1	36	3	0	3	2006	1
1317875	29	069	1	3	1	106	4	0	3	1993	2
